rel,e1,e2
"Entity-Origin(e2,e1)",fruit,oil
"Entity-Origin(e2,e1)",guava,sauce
"Entity-Origin(e2,e1)",beef,bouillon
"Entity-Origin(e2,e1)",victim,screwdriver
"Entity-Origin(e2,e1)",corn,spirits
"Entity-Origin(e2,e1)",seed,oil
"Entity-Origin(e2,e1)",barley,spirits
"Entity-Origin(e2,e1)",land,cattle
"Entity-Origin(e2,e1)",Coconut,oil
"Entity-Origin(e2,e1)",Rye,flour
"Entity-Origin(e2,e1)",ginger,beer
"Entity-Origin(e2,e1)",Almond,butter
"Entity-Origin(e2,e1)",restaurant,outbreak
"Entity-Origin(e2,e1)",oatmeal,cookies
"Entity-Origin(e2,e1)",heartwood,hematoxylin
"Entity-Origin(e2,e1)",Vegetable,stew
"Entity-Origin(e2,e1)",vegetable,soup
"Entity-Origin(e2,e1)",blackberry,jelly
"Entity-Origin(e2,e1)",jackfruit,nectar
"Entity-Origin(e2,e1)",rye,spirits
"Entity-Origin(e2,e1)",Apricot,marmalade
"Entity-Origin(e2,e1)",dandelion,wine
"Entity-Origin(e2,e1)",table,leg
"Entity-Origin(e2,e1)",fruit,sugar
"Entity-Origin(e2,e1)",version,tale
"Entity-Origin(e2,e1)",Strawberry,jam
"Entity-Origin(e2,e1)",guava,nectar
"Entity-Origin(e2,e1)",king,key
"Entity-Origin(e2,e1)",wheat,spirits
"Entity-Origin(e2,e1)",chocolate,cake
"Entity-Origin(e2,e1)",Avocado,butter
"Entity-Origin(e2,e1)",rice,wine
"Entity-Origin(e2,e1)",land,wheat
"Entity-Origin(e2,e1)",maize,liquor
"Entity-Origin(e2,e1)",mineral,oil
"Entity-Origin(e2,e1)",peach,nectar
"Entity-Origin(e2,e1)",raspberry,syrup
"Entity-Origin(e2,e1)",barley,liquor
"Entity-Origin(e2,e1)",grain,liquor
"Entity-Origin(e2,e1)",land,olives
"Entity-Origin(e2,e1)",rye,ale
"Entity-Origin(e2,e1)",grain,beer
"Entity-Origin(e2,e1)",oats,ale
"Entity-Origin(e2,e1)",agave,nectar
"Entity-Origin(e2,e1)",country,girl
"Entity-Origin(e2,e1)",cane,sugar
"Entity-Origin(e2,e1)",cane,sugar
"Entity-Origin(e2,e1)",ginger,ale
"Entity-Origin(e2,e1)",fruit,wine
"Entity-Origin(e2,e1)",country,gentleman
"Entity-Origin(e2,e1)",potato,soup
"Entity-Origin(e2,e1)",almond,flour
"Entity-Origin(e2,e1)",lemon,marmalade
"Entity-Origin(e2,e1)",wheat,liquor
"Entity-Origin(e2,e1)",Soy,oil
"Entity-Origin(e2,e1)",area,basalts
"Entity-Origin(e2,e1)",mango,nectar
"Entity-Origin(e2,e1)",barley,ale
"Entity-Origin(e2,e1)",cranberry,sauce
"Entity-Origin(e2,e1)",strawberry,tea
"Entity-Origin(e2,e1)",Eucharist,mission
"Entity-Origin(e2,e1)",blood,products
"Entity-Origin(e2,e1)",strawberry,sauce
"Entity-Origin(e2,e1)",chicken,stew
"Entity-Origin(e2,e1)",rye,liquor
"Entity-Origin(e2,e1)",Apricot,marmalade
"Entity-Origin(e2,e1)",grass,hay
"Entity-Origin(e2,e1)",lemon,marmalade
"Entity-Origin(e2,e1)",Pomegranate,juice
"Entity-Origin(e2,e1)",nut,flour
"Entity-Origin(e2,e1)",driver,keys
"Entity-Origin(e2,e1)",Lemon,cake
"Entity-Origin(e2,e1)",ground,thorns
"Entity-Origin(e2,e1)",oceans,food
"Entity-Origin(e2,e1)",alcohol,liquor
"Entity-Origin(e2,e1)",Peanut butter,cookies
"Entity-Origin(e2,e1)",Ginger,wine
"Entity-Origin(e2,e1)",soybean,oil
"Entity-Origin(e2,e1)",seed,oils
"Entity-Origin(e2,e1)",peach,syrup
"Entity-Origin(e2,e1)",pork,stew
"Entity-Origin(e2,e1)",cream,sauce
"Entity-Origin(e2,e1)",Grapefruit,juice
"Entity-Origin(e2,e1)",goats,fibre
"Entity-Origin(e2,e1)",Sunflower,oil
"Instrument-Agency(e1,e2)",wheelchair,user
"Instrument-Agency(e1,e2)",stories,scientists
"Instrument-Agency(e1,e2)",horse,rider
"Instrument-Agency(e1,e2)",companies,governments
"Instrument-Agency(e1,e2)",books,artists
"Instrument-Agency(e1,e2)",net,fisherman
"Instrument-Agency(e1,e2)",lines,artist
"Instrument-Agency(e1,e2)",electron,microscope
"Instrument-Agency(e1,e2)",fuel,body
"Instrument-Agency(e1,e2)",interviews,researchers
"Instrument-Agency(e1,e2)",van,debtors
"Instrument-Agency(e1,e2)",tool,artists
"Instrument-Agency(e1,e2)",institutions,thesaurus
"Instrument-Agency(e1,e2)",tools,engineers
"Instrument-Agency(e1,e2)",perception,vehicle
"Instrument-Agency(e1,e2)",x-rays,dentists
"Instrument-Agency(e1,e2)",electricity,operations
"Instrument-Agency(e1,e2)",generator,factory
"Instrument-Agency(e1,e2)",bridges,player
"Instrument-Agency(e1,e2)",anvil,blacksmiths
"Instrument-Agency(e1,e2)",compiler,programmer
"Instrument-Agency(e1,e2)",book,programmers
"Instrument-Agency(e1,e2)",calculator,engineers
"Instrument-Agency(e1,e2)",horse,rider
"Instrument-Agency(e1,e2)",software,teleworker
"Instrument-Agency(e1,e2)",stethoscope,doctor
"Instrument-Agency(e1,e2)",car battery,laptop computer
"Instrument-Agency(e1,e2)",system,participants
"Instrument-Agency(e1,e2)",automobile,sheriff
"Instrument-Agency(e1,e2)",elevator,operator
"Instrument-Agency(e1,e2)",phone,operator
"Instrument-Agency(e1,e2)",petrol,lawnmower
"Instrument-Agency(e1,e2)",warehouse,user
"Instrument-Agency(e1,e2)",pliers,electrician
"Instrument-Agency(e1,e2)",pulsar,remnant
"Instrument-Agency(e1,e2)",editor,programmers
"Instrument-Agency(e1,e2)",horses,dragoons
"Instrument-Agency(e1,e2)",scissors,stylist
"Instrument-Agency(e1,e2)",vehicle,photographer
"Instrument-Agency(e1,e2)",jimmy,burglar
"Instrument-Agency(e1,e2)",Cigarettes,women
"Instrument-Agency(e1,e2)",river,grist mill
"Instrument-Agency(e1,e2)",pliers,electrician
"Instrument-Agency(e1,e2)",compiler,programmer
"Instrument-Agency(e1,e2)",program,families
"Instrument-Agency(e1,e2)",websites,painters
"Instrument-Agency(e1,e2)",stove,cook
"Instrument-Agency(e1,e2)",tarps,painters
"Instrument-Agency(e1,e2)",robot,operator
"Instrument-Agency(e1,e2)",bolt,crossbow
"Instrument-Agency(e1,e2)",spray,customers
"Instrument-Agency(e1,e2)",guidelines,lenders
"Instrument-Agency(e1,e2)",juicer,squeezing
"Instrument-Agency(e1,e2)",diffusion,process
"Instrument-Agency(e1,e2)",flower,people
"Instrument-Agency(e1,e2)",key,sender
"Instrument-Agency(e1,e2)",jimmy,burglar
"Instrument-Agency(e1,e2)",net,fisherman
"Instrument-Agency(e1,e2)",vacuum,cleaner
"Instrument-Agency(e1,e2)",loom,weaver
"Instrument-Agency(e1,e2)",resources,organisations
"Instrument-Agency(e1,e2)",Cement,mason
"Instrument-Agency(e1,e2)",crane,operator
"Instrument-Agency(e1,e2)",forms,students
"Instrument-Agency(e1,e2)",emails,right party members
"Instrument-Agency(e1,e2)",computer,student
"Instrument-Agency(e1,e2)",practices,engineers
"Instrument-Agency(e1,e2)",telescope,eye
"Instrument-Agency(e1,e2)",crane,operator
"Instrument-Agency(e1,e2)",ladder,electrician
"Instrument-Agency(e1,e2)",notebook,astronomers
"Instrument-Agency(e1,e2)",bomb,diplomacy
"Instrument-Agency(e1,e2)",method,mathematicians
"Instrument-Agency(e1,e2)",backpack,geeks
"Instrument-Agency(e1,e2)",gavel,judge
"Instrument-Agency(e1,e2)",road,user
"Instrument-Agency(e1,e2)",camera,operator
"Instrument-Agency(e1,e2)",nuts,plane
"Instrument-Agency(e1,e2)",charcoal,painters
"Instrument-Agency(e1,e2)",Music,surgeons
"Instrument-Agency(e1,e2)",installation,motor
"Instrument-Agency(e1,e2)",drill,dentist
"Instrument-Agency(e1,e2)",broadsword,units
"Instrument-Agency(e1,e2)",microwave,oven
"Instrument-Agency(e1,e2)",stethoscope,doctor
"Instrument-Agency(e1,e2)",wire,electrician
"Instrument-Agency(e1,e2)",typewriter,typist
"Instrument-Agency(e1,e2)",tools,sentries
"Instrument-Agency(e1,e2)",deadline,industry
"Instrument-Agency(e1,e2)",tools,gardeners
"Instrument-Agency(e1,e2)",armor,knights
"Instrument-Agency(e1,e2)",instrument,players
"Instrument-Agency(e1,e2)",spikes,knights
"Instrument-Agency(e1,e2)",instruments,player
"Instrument-Agency(e1,e2)",techniques,interrogators
"Instrument-Agency(e1,e2)",forklift,operator
"Instrument-Agency(e1,e2)",terminal,programmer
"Instrument-Agency(e2,e1)",doctor,hormones
"Instrument-Agency(e2,e1)",prostitute,program
"Instrument-Agency(e2,e1)",barber,scissors
"Instrument-Agency(e2,e1)",couple,coffee
"Instrument-Agency(e2,e1)",girl,violin
"Instrument-Agency(e2,e1)",researchers,luciferin
"Instrument-Agency(e2,e1)",client,mechanism
"Instrument-Agency(e2,e1)",dentist,drill
"Instrument-Agency(e2,e1)",authors,series
"Instrument-Agency(e2,e1)",recipient,receiver
"Instrument-Agency(e2,e1)",people,instructions
"Instrument-Agency(e2,e1)",players,pickup
"Instrument-Agency(e2,e1)",surgeon,splints
"Instrument-Agency(e2,e1)",Adults,drugs
"Instrument-Agency(e2,e1)",councilor,elicitation
"Instrument-Agency(e2,e1)",robber,hammer
"Instrument-Agency(e2,e1)",mammal,stone
"Instrument-Agency(e2,e1)",group,taxi
"Instrument-Agency(e2,e1)",stranger,bat
"Instrument-Agency(e2,e1)",artist,style
"Instrument-Agency(e2,e1)",musician,violin
"Instrument-Agency(e2,e1)",drivers,wheel
"Instrument-Agency(e2,e1)",study,approach
"Instrument-Agency(e2,e1)",motor,system
"Instrument-Agency(e2,e1)",climber,grappling hook
"Instrument-Agency(e2,e1)",doctor,veil
"Instrument-Agency(e2,e1)",user,standard
"Instrument-Agency(e2,e1)",Researchers,process
"Instrument-Agency(e2,e1)",shepherds,trebuchets
"Instrument-Agency(e2,e1)",surgeon,suture
"Instrument-Agency(e2,e1)",therapist,therapy
"Instrument-Agency(e2,e1)",driver,torque
"Instrument-Agency(e2,e1)",lumberjack,saw
"Instrument-Agency(e2,e1)",outfielder,glove
"Instrument-Agency(e2,e1)",researchers,experiment
"Instrument-Agency(e2,e1)",virtuoso,instrument
"Instrument-Agency(e2,e1)",teacher,blackboard
"Instrument-Agency(e2,e1)",senator,shuttle
"Instrument-Agency(e2,e1)",men,jet
"Instrument-Agency(e2,e1)",networks,high-definition broadcast
"Instrument-Agency(e2,e1)",sprayer,alloy
"Instrument-Agency(e2,e1)",Listeners,formats
"Instrument-Agency(e2,e1)",Designers,megafunctions
"Instrument-Agency(e2,e1)",workman,hoe
"Instrument-Agency(e2,e1)",virtuoso,instrument
"Instrument-Agency(e2,e1)",author,disassembler
"Instrument-Agency(e2,e1)",trainer,end
"Instrument-Agency(e2,e1)",system,beam
"Instrument-Agency(e2,e1)",Sea otters,stone
"Instrument-Agency(e2,e1)",Doctors,procedure
"Instrument-Agency(e2,e1)",president,power
"Instrument-Agency(e2,e1)",man,pole
"Instrument-Agency(e2,e1)",Newspapers,service
"Instrument-Agency(e2,e1)",farmer,mule
"Instrument-Agency(e2,e1)",student,textbooks
"Instrument-Agency(e2,e1)",Contractors,templates
"Instrument-Agency(e2,e1)",consumers,parameters
"Instrument-Agency(e2,e1)",worker,plank
"Instrument-Agency(e2,e1)",player,flashlight
"Instrument-Agency(e2,e1)",poet,pen
"Instrument-Agency(e2,e1)",personnel,paint
"Instrument-Agency(e2,e1)",users,keyboard
"Instrument-Agency(e2,e1)",driver,seat
"Instrument-Agency(e2,e1)",researchers,paper
"Instrument-Agency(e2,e1)",villain,machine-gun
"Instrument-Agency(e2,e1)",peasants,donkeys
"Instrument-Agency(e2,e1)",bulbs,electricity
"Instrument-Agency(e2,e1)",soldier,sign
"Instrument-Agency(e2,e1)",person,snowshoes
"Instrument-Agency(e2,e1)",citizen,window
"Instrument-Agency(e2,e1)",chefs,press
"Instrument-Agency(e2,e1)",teacher,knife
"Instrument-Agency(e2,e1)",writer,mixture
"Instrument-Agency(e2,e1)",army,maneuver
"Instrument-Agency(e2,e1)",Builders,adhesive
"Instrument-Agency(e2,e1)",Mothers,items
"Instrument-Agency(e2,e1)",author,composition
"Instrument-Agency(e2,e1)",engineers,chips
"Instrument-Agency(e2,e1)",surgeon,robot
"Instrument-Agency(e2,e1)",player,keyboard
"Instrument-Agency(e2,e1)",dentist,drill
"Instrument-Agency(e2,e1)",thief,screwdriver
"Instrument-Agency(e2,e1)",teacher,glass
"Instrument-Agency(e2,e1)",subjects,attenuator
"Instrument-Agency(e2,e1)",doctor,alcohol
"Instrument-Agency(e2,e1)",undergraduate,parts
"Instrument-Agency(e2,e1)",advocates,flame
"Instrument-Agency(e2,e1)",Engineers,trick
"Instrument-Agency(e2,e1)",winemaker,grapes
"Instrument-Agency(e2,e1)",gods,breath
"Instrument-Agency(e2,e1)",Students,computers
"Instrument-Agency(e2,e1)",Governments,subsidization
"Instrument-Agency(e2,e1)",hacker,computer
"Instrument-Agency(e2,e1)",inmates,gloves
"Instrument-Agency(e2,e1)",nurses,jars
"Instrument-Agency(e2,e1)",defendant,glove
"Instrument-Agency(e2,e1)",seconds,gloves
"Instrument-Agency(e2,e1)",friend,cooker
"Instrument-Agency(e2,e1)",scientist,string
"Instrument-Agency(e2,e1)",defendant,weapon
"Instrument-Agency(e2,e1)",scientist,notepad
"Instrument-Agency(e2,e1)",boy,stick
"Instrument-Agency(e2,e1)",experimenter,peephole
"Instrument-Agency(e2,e1)",detainee,passport
"Instrument-Agency(e2,e1)",man,staff
"Instrument-Agency(e2,e1)",electrician,belt
"Instrument-Agency(e2,e1)",scientists,binoculars
"Instrument-Agency(e2,e1)",farmers,plow
"Instrument-Agency(e2,e1)",navigator,sextant
"Instrument-Agency(e2,e1)",priest,spoon
"Instrument-Agency(e2,e1)",umbrella,pencil
"Instrument-Agency(e2,e1)",police,mud
"Instrument-Agency(e2,e1)",men,paint
"Instrument-Agency(e2,e1)",government,debts
"Instrument-Agency(e2,e1)",students,map
"Instrument-Agency(e2,e1)",man,cutter
"Instrument-Agency(e2,e1)",rower,oar
"Instrument-Agency(e2,e1)",author,symbolism
"Instrument-Agency(e2,e1)",president,helicopter
"Instrument-Agency(e2,e1)",terrorists,systems
"Instrument-Agency(e2,e1)",kids,bus
"Instrument-Agency(e2,e1)",guys,nets
"Instrument-Agency(e2,e1)",restaurant,agent
"Instrument-Agency(e2,e1)",counselors,techniques
"Instrument-Agency(e2,e1)",secretary,opener
"Instrument-Agency(e2,e1)",players,instrument
"Instrument-Agency(e2,e1)",customer,podcasting
"Instrument-Agency(e2,e1)",restaurant,products
"Instrument-Agency(e2,e1)",researchers,probe
"Instrument-Agency(e2,e1)",barber,scissors
"Instrument-Agency(e2,e1)",Ships,current
"Instrument-Agency(e2,e1)",painters,bucket
"Instrument-Agency(e2,e1)",drivers,wheel
"Instrument-Agency(e2,e1)",astronauts,system
"Instrument-Agency(e2,e1)",researchers,approaches
"Instrument-Agency(e2,e1)",drivers,wheel
"Instrument-Agency(e2,e1)",supreme court,protections
"Instrument-Agency(e2,e1)",photographer,camera
"Instrument-Agency(e2,e1)",convicts,weirs
"Instrument-Agency(e2,e1)",hairdresser,toners
"Instrument-Agency(e2,e1)",accused,kirpan
"Instrument-Agency(e2,e1)",judge,gavel
"Instrument-Agency(e2,e1)",Students,pushpins
"Instrument-Agency(e2,e1)",man,elevator
"Instrument-Agency(e2,e1)",player,equipment
"Instrument-Agency(e2,e1)",professional,tests
"Instrument-Agency(e2,e1)",members,rope
"Instrument-Agency(e2,e1)",user,console
"Instrument-Agency(e2,e1)",man,paddle
"Instrument-Agency(e2,e1)",knight,battle axe
"Instrument-Agency(e2,e1)",player,hammers
"Instrument-Agency(e2,e1)",powers,sanctions
"Instrument-Agency(e2,e1)",lecturer,tape
"Instrument-Agency(e2,e1)",invention,servers
"Instrument-Agency(e2,e1)",army,gas
"Instrument-Agency(e2,e1)",upholsterer,gizmo
"Instrument-Agency(e2,e1)",clergy,vestments
"Instrument-Agency(e2,e1)",shoemaker,thread
"Instrument-Agency(e2,e1)",manufacturers,capscrews
"Instrument-Agency(e2,e1)",psychiatrists,medications
"Instrument-Agency(e2,e1)",programmer,language
"Instrument-Agency(e2,e1)",representative,key
"Instrument-Agency(e2,e1)",playwright,names
"Instrument-Agency(e2,e1)",dribbler,ball
"Instrument-Agency(e2,e1)",system,routings
"Instrument-Agency(e2,e1)",people,combination
"Instrument-Agency(e2,e1)",team,nanoparticle
"Instrument-Agency(e2,e1)",driver,hose
"Instrument-Agency(e2,e1)",government,facts
"Instrument-Agency(e2,e1)",craftsmen,marks
"Instrument-Agency(e2,e1)",cashier,register
"Instrument-Agency(e2,e1)",printer,paper
"Instrument-Agency(e2,e1)",hookah,water
"Instrument-Agency(e2,e1)",chauffeur,limousine
"Instrument-Agency(e2,e1)",artists,chisel
"Instrument-Agency(e2,e1)",manager,resources
"Instrument-Agency(e2,e1)",potter,wheel
"Instrument-Agency(e2,e1)",fiddler,technique
"Instrument-Agency(e2,e1)",doctor,jackknife
"Instrument-Agency(e2,e1)",Employees,sharee
"Instrument-Agency(e2,e1)",man,rope
"Instrument-Agency(e2,e1)",carpenter,axe
"Instrument-Agency(e2,e1)",doctor,X-rays
"Instrument-Agency(e2,e1)",grandmother,poultice
"Instrument-Agency(e2,e1)",website,secret
"Instrument-Agency(e2,e1)",spa,wax
"Instrument-Agency(e2,e1)",restaurant,products
"Instrument-Agency(e2,e1)",psychiatrist,drugs
"Instrument-Agency(e2,e1)",Boy,junk
"Instrument-Agency(e2,e1)",mechanic,screwdriver
"Instrument-Agency(e2,e1)",script,module
"Instrument-Agency(e2,e1)",puppeteer,puppet
"Instrument-Agency(e2,e1)",boy,force
"Instrument-Agency(e2,e1)",person,ball
"Instrument-Agency(e2,e1)",driver,car
"Instrument-Agency(e2,e1)",code,lines
"Instrument-Agency(e2,e1)",kids,candle
"Instrument-Agency(e2,e1)",hairdresser,scissors
"Instrument-Agency(e2,e1)",carpenter,axe
"Instrument-Agency(e2,e1)",executioners,sword
"Instrument-Agency(e2,e1)",researchers,exams
"Instrument-Agency(e2,e1)",microscopes,beam
"Instrument-Agency(e2,e1)",owner,information
"Instrument-Agency(e2,e1)",axe,carpenter
"Instrument-Agency(e2,e1)",device,thread
"Instrument-Agency(e2,e1)",students,mixture
"Instrument-Agency(e2,e1)",student,background
"Instrument-Agency(e2,e1)",tailor,scissors
"Instrument-Agency(e2,e1)",sewing machines,stitch
"Instrument-Agency(e2,e1)",artist,wire
"Instrument-Agency(e2,e1)",missis,ticket
"Instrument-Agency(e2,e1)",typist,typewriter
"Instrument-Agency(e2,e1)",Bar,cans
"Instrument-Agency(e2,e1)",painter,tape
"Instrument-Agency(e2,e1)",perpetrators,bomb
"Instrument-Agency(e2,e1)",cleaner,water
"Instrument-Agency(e2,e1)",dentist,drill
"Instrument-Agency(e2,e1)",ceramist,foil
"Instrument-Agency(e2,e1)",router,information
"Instrument-Agency(e2,e1)",gunners,weapons
"Instrument-Agency(e2,e1)",software,algorithms
"Instrument-Agency(e2,e1)",dieters,formula
"Instrument-Agency(e2,e1)",farmer,hand-cultivator
"Instrument-Agency(e2,e1)",nurse,scalpel
"Instrument-Agency(e2,e1)",device,stem
"Instrument-Agency(e2,e1)",subsection,measure
"Instrument-Agency(e2,e1)",Engineers,computers
"Instrument-Agency(e2,e1)",operator,stick
"Instrument-Agency(e2,e1)",ballplayers,policy bat
"Instrument-Agency(e2,e1)",Thieves,blowtorch
"Instrument-Agency(e2,e1)",outfielder,glove
"Instrument-Agency(e2,e1)",users,software
"Instrument-Agency(e2,e1)",unit,dye
"Instrument-Agency(e2,e1)",manufacturer,process
"Instrument-Agency(e2,e1)",Authors,control
"Instrument-Agency(e2,e1)",method,techniques
"Instrument-Agency(e2,e1)",worker,cigarette
"Instrument-Agency(e2,e1)",doctor,massage
"Instrument-Agency(e2,e1)",poet,imagery
"Instrument-Agency(e2,e1)",military,sandbags
"Instrument-Agency(e2,e1)",parents,pills
"Instrument-Agency(e2,e1)",worker,mallet
"Instrument-Agency(e2,e1)",Teachers,statistics
"Instrument-Agency(e2,e1)",Washer,water
"Instrument-Agency(e2,e1)",system,muscles
"Instrument-Agency(e2,e1)",tailor,scissors
"Instrument-Agency(e2,e1)",surgeon,microscope
"Instrument-Agency(e2,e1)",pathologists,scalpel
"Instrument-Agency(e2,e1)",diner,delight
"Instrument-Agency(e2,e1)",Four,candles
"Instrument-Agency(e2,e1)",body,oxygen
"Instrument-Agency(e2,e1)",military,bombs
"Instrument-Agency(e2,e1)",entertainer,pick
"Instrument-Agency(e2,e1)",novelist,computer
"Instrument-Agency(e2,e1)",electrician,end
"Instrument-Agency(e2,e1)",officer,fork
"Instrument-Agency(e2,e1)",cook,stove
"Instrument-Agency(e2,e1)",spotter,lamp
"Instrument-Agency(e2,e1)",buyer,spoon
"Instrument-Agency(e2,e1)",user,heatsink
"Instrument-Agency(e2,e1)",lumberjack,axe
"Instrument-Agency(e2,e1)",senator,influence
"Instrument-Agency(e2,e1)",Historians,evidence
"Instrument-Agency(e2,e1)",driver,car
"Instrument-Agency(e2,e1)",weaver,loom
"Instrument-Agency(e2,e1)",tribes,navigation tools
"Instrument-Agency(e2,e1)",gun,nail
"Instrument-Agency(e2,e1)",artist,piano
"Instrument-Agency(e2,e1)",Firefighters,paint
"Instrument-Agency(e2,e1)",photographer,filter
"Instrument-Agency(e2,e1)",boy,mud
"Instrument-Agency(e2,e1)",rider,horse
"Instrument-Agency(e2,e1)",teacher,chalk
"Instrument-Agency(e2,e1)",pathologists,examination
"Instrument-Agency(e2,e1)",user,keyboard
"Instrument-Agency(e2,e1)",tech,Internet
"Instrument-Agency(e2,e1)",players,plane
"Instrument-Agency(e2,e1)",teacher,screwdriver
"Instrument-Agency(e2,e1)",mechanic,hose
"Instrument-Agency(e2,e1)",mage,spells
"Instrument-Agency(e2,e1)",group,bombs
"Instrument-Agency(e2,e1)",politician,tourism
"Instrument-Agency(e2,e1)",physician,stethoscope
"Instrument-Agency(e2,e1)",potter,wheel
"Instrument-Agency(e2,e1)",goddess,sword
"Instrument-Agency(e2,e1)",workmen,blowlamp
"Instrument-Agency(e2,e1)",girl,candle
"Instrument-Agency(e2,e1)",apparatus,panels
"Instrument-Agency(e2,e1)",group,cameras
"Instrument-Agency(e2,e1)",painter,roller
"Instrument-Agency(e2,e1)",man,microphone
"Instrument-Agency(e2,e1)",mother,car
"Instrument-Agency(e2,e1)",gamers,ties
"Instrument-Agency(e2,e1)",general,train
"Instrument-Agency(e2,e1)",drunk,lamppost
"Instrument-Agency(e2,e1)",designer,tool
"Instrument-Agency(e2,e1)",examiner,probe
"Instrument-Agency(e2,e1)",forces,political power
"Instrument-Agency(e2,e1)",people,language
"Instrument-Agency(e2,e1)",reciter,sword
"Instrument-Agency(e2,e1)",perpetrator,gun
"Instrument-Agency(e2,e1)",person,vinegar
"Instrument-Agency(e2,e1)",author,repetition
"Instrument-Agency(e2,e1)",cook,stove
"Instrument-Agency(e2,e1)",student,phrase
"Instrument-Agency(e2,e1)",builders,concrete
"Instrument-Agency(e2,e1)",biologist,resources
"Instrument-Agency(e2,e1)",painter,paint
"Instrument-Agency(e2,e1)",woman,patch
"Instrument-Agency(e2,e1)",device,technology
"Instrument-Agency(e2,e1)",singer,technique
"Instrument-Agency(e2,e1)",man,fork
"Instrument-Agency(e2,e1)",farmer,shovel
"Instrument-Agency(e2,e1)",Employees,medication
"Instrument-Agency(e2,e1)",diener,scalpel
"Instrument-Agency(e2,e1)",mechanic,wrench
"Instrument-Agency(e2,e1)",president,veto pen
"Instrument-Agency(e2,e1)",villagers,press
"Instrument-Agency(e2,e1)",officer,gun
"Instrument-Agency(e2,e1)",surgeon,forceps
"Instrument-Agency(e2,e1)",dealer,plate
"Instrument-Agency(e2,e1)",artist,toolkit
"Instrument-Agency(e2,e1)",department,adjustment
"Instrument-Agency(e2,e1)",researcher,slide
"Instrument-Agency(e2,e1)",patient,toothbrush
"Instrument-Agency(e2,e1)",team,guns
"Instrument-Agency(e2,e1)",students,donations
"Instrument-Agency(e2,e1)",violinist,bow
"Instrument-Agency(e2,e1)",men,sledgehammer
"Instrument-Agency(e2,e1)",gardener,footwear
"Instrument-Agency(e2,e1)",performer,newspaper
"Instrument-Agency(e2,e1)",designer,palettes
"Instrument-Agency(e2,e1)",hunter,spear
"Instrument-Agency(e2,e1)",workers,crane
